2588 :{ 216201 , 79 }
2589 :{ 216281 , 70 }
2590 :{ 216352 , 70 }
2591 :{ 216423 , 70 }
2592 :{ 216494 , 86 }
2593 :{ 216581 , 88 }
2594 :{ 216670 , 84 }
2595 :{ 216755 , 83 }
2596 :{ 216839 , 84 }
2597 :{ 216924 , 81 }
2598 :{ 217006 , 85 }
2599 :{ 217092 , 84 }
2600 :{ 217177 , 76 }
2601 :{ 217254 , 72 }
2602 :{ 217327 , 72 }
2603 :{ 217400 , 69 }
2604 :{ 217470 , 81 }
2605 :{ 217552 , 82 }
2606 :{ 217635 , 72 }
2607 :{ 217708 , 71 }
2608 :{ 217780 , 68 }
2609 :{ 217849 , 68 }
2610 :{ 217918 , 74 }
2611 :{ 217993 , 84 }
2612 :{ 218078 , 86 }
2613 :{ 218165 , 70 }
2614 :{ 218236 , 77 }
2615 :{ 218314 , 76 }
2616 :{ 218391 , 81 }
2617 :{ 218473 , 74 }
2618 :{ 218548 , 74 }
2619 :{ 218623 , 82 }
2620 :{ 218706 , 74 }
2621 :{ 218781 , 70 }
2622 :{ 218852 , 70 }
2623 :{ 218923 , 73 }
2624 :{ 218997 , 82 }
2625 :{ 219080 , 84 }
2626 :{ 219165 , 83 }
2627 :{ 219249 , 82 }
2628 :{ 219332 , 87 }
2629 :{ 219420 , 80 }
2630 :{ 219501 , 76 }
2631 :{ 219578 , 84 }
2632 :{ 219663 , 85 }
2633 :{ 219749 , 80 }
2634 :{ 219830 , 83 }
2635 :{ 219914 , 83 }
2636 :{ 219998 , 78 }
2637 :{ 220077 , 78 }
2638 :{ 220156 , 82 }
2639 :{ 220239 , 74 }
2640 :{ 220314 , 76 }
2641 :{ 220391 , 78 }
2642 :{ 220470 , 79 }
2643 :{ 220550 , 77 }
2644 :{ 220628 , 74 }
2645 :{ 220703 , 84 }
2646 :{ 220788 , 75 }
2647 :{ 220864 , 69 }
2648 :{ 220934 , 76 }
2649 :{ 221011 , 80 }
2650 :{ 221092 , 81 }
2651 :{ 221174 , 79 }
2652 :{ 221254 , 85 }
2653 :{ 221340 , 84 }
2654 :{ 221425 , 79 }
2655 :{ 221505 , 86 }
2656 :{ 221592 , 73 }
2657 :{ 221666 , 73 }
2658 :{ 221740 , 82 }
2659 :{ 221823 , 80 }
2660 :{ 221904 , 82 }
2661 :{ 221987 , 78 }
2662 :{ 222066 , 78 }
2663 :{ 222145 , 84 }
2664 :{ 222230 , 79 }
2665 :{ 222310 , 90 }
2666 :{ 222401 , 85 }
2667 :{ 222487 , 62 }
2668 :{ 222550 , 83 }
2669 :{ 222634 , 87 }
2670 :{ 222722 , 85 }
2671 :{ 222808 , 87 }
2672 :{ 222896 , 75 }
2673 :{ 222972 , 66 }
2674 :{ 223039 , 80 }
2675 :{ 223120 , 73 }
2676 :{ 223194 , 73 }
2677 :{ 223268 , 73 }
2678 :{ 223342 , 76 }
2679 :{ 223419 , 82 }
2680 :{ 223502 , 78 }
2681 :{ 223581 , 78 }
2682 :{ 223660 , 79 }
2683 :{ 223740 , 73 }
2684 :{ 223814 , 81 }
2685 :{ 223896 , 85 }
2686 :{ 223982 , 87 }
2687 :{ 224070 , 77 }
2688 :{ 224148 , 78 }
2689 :{ 224227 , 80 }
2690 :{ 224308 , 80 }
2691 :{ 224389 , 82 }
2692 :{ 224472 , 72 }
2693 :{ 224545 , 72 }
2694 :{ 224618 , 75 }
2695 :{ 224694 , 83 }
2696 :{ 224778 , 78 }
2697 :{ 224857 , 79 }
2698 :{ 224937 , 80 }
2699 :{ 225018 , 74 }
2700 :{ 225093 , 75 }
2701 :{ 225169 , 84 }
2702 :{ 225254 , 78 }
2703 :{ 225333 , 79 }
2704 :{ 225413 , 73 }
2705 :{ 225487 , 85 }
2706 :{ 225573 , 77 }
2707 :{ 225651 , 79 }
2708 :{ 225731 , 80 }
2709 :{ 225812 , 80 }
2710 :{ 225893 , 85 }
2711 :{ 225979 , 76 }
2712 :{ 226056 , 74 }
2713 :{ 226131 , 75 }
2714 :{ 226207 , 79 }
2715 :{ 226287 , 81 }
2716 :{ 226369 , 81 }
2717 :{ 226451 , 77 }
2718 :{ 226529 , 85 }
2719 :{ 226615 , 83 }
2720 :{ 226699 , 68 }
2721 :{ 226768 , 74 }
2722 :{ 226843 , 72 }
2723 :{ 226916 , 71 }
2724 :{ 226988 , 78 }
2725 :{ 227067 , 74 }
2726 :{ 227142 , 76 }
2727 :{ 227219 , 77 }
2728 :{ 227297 , 76 }
2729 :{ 227374 , 75 }
2730 :{ 227450 , 78 }
2731 :{ 227529 , 80 }
2732 :{ 227610 , 69 }
2733 :{ 227680 , 74 }
2734 :{ 227755 , 78 }
2735 :{ 227834 , 83 }
2736 :{ 227918 , 82 }
2737 :{ 228001 , 78 }
2738 :{ 228080 , 79 }
2739 :{ 228160 , 78 }
2740 :{ 228239 , 76 }
2741 :{ 228316 , 83 }
2742 :{ 228400 , 87 }
2743 :{ 228488 , 81 }
2744 :{ 228570 , 78 }
2745 :{ 228649 , 80 }
2746 :{ 228730 , 74 }
2747 :{ 228805 , 72 }
2748 :{ 228878 , 73 }
2749 :{ 228952 , 74 }
2750 :{ 229027 , 84 }
2751 :{ 229112 , 78 }
2752 :{ 229191 , 79 }
2753 :{ 229271 , 87 }
2754 :{ 229359 , 86 }
2755 :{ 229446 , 79 }
2756 :{ 229526 , 76 }
2757 :{ 229603 , 80 }
2758 :{ 229684 , 81 }
2759 :{ 229766 , 86 }
2760 :{ 229853 , 80 }
2761 :{ 229934 , 80 }
2762 :{ 230015 , 82 }
2763 :{ 230098 , 84 }
2764 :{ 230183 , 83 }
2765 :{ 230267 , 77 }
2766 :{ 230345 , 75 }
2767 :{ 230421 , 81 }
2768 :{ 230503 , 82 }
2769 :{ 230586 , 82 }
2770 :{ 230669 , 81 }
2771 :{ 230751 , 77 }
2772 :{ 230829 , 79 }
2773 :{ 230909 , 83 }
2774 :{ 230993 , 73 }
2775 :{ 231067 , 71 }
2776 :{ 231139 , 76 }
2777 :{ 231216 , 77 }
2778 :{ 231294 , 73 }
2779 :{ 231368 , 87 }
2780 :{ 231456 , 81 }
2781 :{ 231538 , 79 }
2782 :{ 231618 , 75 }
2783 :{ 231694 , 79 }
2784 :{ 231774 , 78 }
2785 :{ 231853 , 85 }
2786 :{ 231939 , 83 }
2787 :{ 232023 , 69 }
2788 :{ 232093 , 69 }
2789 :{ 232163 , 81 }
2790 :{ 232245 , 81 }
2791 :{ 232327 , 79 }
2792 :{ 232407 , 64 }
2793 :{ 232472 , 71 }
2794 :{ 232544 , 83 }
2795 :{ 232628 , 84 }
2796 :{ 232713 , 68 }
2797 :{ 232782 , 71 }
2798 :{ 232854 , 78 }
2799 :{ 232933 , 86 }
2800 :{ 233020 , 81 }
2801 :{ 233102 , 82 }
2802 :{ 233185 , 77 }
2803 :{ 233263 , 85 }
2804 :{ 233349 , 66 }
2805 :{ 233416 , 83 }
2806 :{ 233500 , 78 }
2807 :{ 233579 , 81 }
2808 :{ 233661 , 78 }
2809 :{ 233740 , 77 }
2810 :{ 233818 , 85 }
2811 :{ 233904 , 82 }
2812 :{ 233987 , 80 }
2813 :{ 234068 , 83 }
2814 :{ 234152 , 84 }
2815 :{ 234237 , 80 }
2816 :{ 234318 , 87 }
2817 :{ 234406 , 74 }
2818 :{ 234481 , 71 }
2819 :{ 234553 , 80 }
2820 :{ 234634 , 80 }
2821 :{ 234715 , 82 }
2822 :{ 234798 , 81 }
2823 :{ 234880 , 84 }
2824 :{ 234965 , 87 }
2825 :{ 235053 , 79 }
2826 :{ 235133 , 86 }
2827 :{ 235220 , 77 }
2828 :{ 235298 , 84 }
2829 :{ 235383 , 80 }
2830 :{ 235464 , 69 }
2831 :{ 235534 , 76 }
2832 :{ 235611 , 79 }
2833 :{ 235691 , 83 }
2834 :{ 235775 , 78 }
2835 :{ 235854 , 81 }
2836 :{ 235936 , 85 }
2837 :{ 236022 , 80 }
2838 :{ 236103 , 70 }
2839 :{ 236174 , 74 }
2840 :{ 236249 , 70 }
2841 :{ 236320 , 74 }
2842 :{ 236395 , 81 }
2843 :{ 236477 , 75 }
2844 :{ 236553 , 80 }
2845 :{ 236634 , 87 }
2846 :{ 236722 , 87 }
2847 :{ 236810 , 75 }
2848 :{ 236886 , 81 }
2849 :{ 236968 , 84 }
2850 :{ 237053 , 77 }
2851 :{ 237131 , 83 }
2852 :{ 237215 , 87 }
2853 :{ 237303 , 86 }
2854 :{ 237390 , 81 }
2855 :{ 237472 , 69 }
2856 :{ 237542 , 72 }
2857 :{ 237615 , 71 }
2858 :{ 237687 , 68 }
2859 :{ 237756 , 69 }
2860 :{ 237826 , 71 }
2861 :{ 237898 , 77 }
2862 :{ 237976 , 81 }
2863 :{ 238058 , 88 }
2864 :{ 238147 , 83 }
2865 :{ 238231 , 78 }
2866 :{ 238310 , 76 }
2867 :{ 238387 , 86 }
2868 :{ 238474 , 83 }
2869 :{ 238558 , 83 }
2870 :{ 238642 , 74 }
2871 :{ 238717 , 79 }
2872 :{ 238797 , 80 }
2873 :{ 238878 , 75 }
2874 :{ 238954 , 80 }
2875 :{ 239035 , 76 }
2876 :{ 239112 , 78 }
2877 :{ 239191 , 84 }
2878 :{ 239276 , 80 }
2879 :{ 239357 , 69 }
2880 :{ 239427 , 83 }
2881 :{ 239511 , 86 }
2882 :{ 239598 , 78 }
2883 :{ 239677 , 88 }
2884 :{ 239766 , 85 }
2885 :{ 239852 , 85 }
2886 :{ 239938 , 85 }
2887 :{ 240024 , 85 }
2888 :{ 240110 , 84 }
2889 :{ 240195 , 73 }
2890 :{ 240269 , 78 }
2891 :{ 240348 , 86 }
2892 :{ 240435 , 79 }
2893 :{ 240515 , 83 }
2894 :{ 240599 , 86 }
2895 :{ 240686 , 85 }
2896 :{ 240772 , 86 }
2897 :{ 240859 , 88 }
2898 :{ 240948 , 81 }
2899 :{ 241030 , 88 }
2900 :{ 241119 , 75 }
2901 :{ 241195 , 76 }
2902 :{ 241272 , 81 }
2903 :{ 241354 , 81 }
2904 :{ 241436 , 78 }
2905 :{ 241515 , 84 }
2906 :{ 241600 , 74 }
2907 :{ 241675 , 76 }
2908 :{ 241752 , 68 }
2909 :{ 241821 , 74 }
2910 :{ 241896 , 71 }
2911 :{ 241968 , 72 }
2912 :{ 242041 , 67 }
2913 :{ 242109 , 75 }
2914 :{ 242185 , 77 }
2915 :{ 242263 , 76 }
2916 :{ 242340 , 77 }
2917 :{ 242418 , 85 }
2918 :{ 242504 , 77 }
2919 :{ 242582 , 75 }
2920 :{ 242658 , 73 }
2921 :{ 242732 , 86 }
2922 :{ 242819 , 85 }
2923 :{ 242905 , 87 }
2924 :{ 242993 , 71 }
2925 :{ 243065 , 77 }
2926 :{ 243143 , 66 }
2927 :{ 243210 , 74 }
2928 :{ 243285 , 71 }
2929 :{ 243357 , 70 }
2930 :{ 243428 , 71 }
2931 :{ 243500 , 77 }
2932 :{ 243578 , 79 }
2933 :{ 243658 , 85 }
2934 :{ 243744 , 85 }
2935 :{ 243830 , 83 }
2936 :{ 243914 , 88 }
2937 :{ 244003 , 83 }
2938 :{ 244087 , 88 }
2939 :{ 244176 , 88 }
2940 :{ 244265 , 87 }
2941 :{ 244353 , 88 }
2942 :{ 244442 , 76 }
2943 :{ 244519 , 85 }
2944 :{ 244605 , 87 }
2945 :{ 244693 , 81 }
2946 :{ 244775 , 81 }
2947 :{ 244857 , 85 }
2948 :{ 244943 , 80 }
2949 :{ 245024 , 84 }
2950 :{ 245109 , 83 }
2951 :{ 245193 , 87 }
2952 :{ 245281 , 82 }
2953 :{ 245364 , 81 }
2954 :{ 245446 , 77 }
2955 :{ 245524 , 77 }
2956 :{ 245602 , 79 }
2957 :{ 245682 , 80 }
2958 :{ 245763 , 78 }
2959 :{ 245842 , 77 }
2960 :{ 245920 , 84 }
2961 :{ 246005 , 79 }
2962 :{ 246085 , 84 }
2963 :{ 246170 , 87 }
2964 :{ 246258 , 86 }
2965 :{ 246345 , 84 }
2966 :{ 246430 , 76 }
2967 :{ 246507 , 81 }
2968 :{ 246589 , 71 }
2969 :{ 246661 , 74 }
2970 :{ 246736 , 84 }
2971 :{ 246821 , 84 }
2972 :{ 246906 , 84 }
2973 :{ 246991 , 83 }
2974 :{ 247075 , 86 }
2975 :{ 247162 , 85 }
2976 :{ 247248 , 86 }
2977 :{ 247335 , 78 }
2978 :{ 247414 , 77 }
2979 :{ 247492 , 86 }
2980 :{ 247579 , 82 }
2981 :{ 247662 , 85 }
2982 :{ 247748 , 83 }
2983 :{ 247832 , 80 }
2984 :{ 247913 , 79 }
2985 :{ 247993 , 82 }
2986 :{ 248076 , 86 }
2987 :{ 248163 , 88 }
2988 :{ 248252 , 82 }
2989 :{ 248335 , 78 }
2990 :{ 248414 , 75 }
2991 :{ 248490 , 78 }
2992 :{ 248569 , 81 }
2993 :{ 248651 , 76 }
2994 :{ 248728 , 73 }
2995 :{ 248802 , 84 }
2996 :{ 248887 , 84 }
2997 :{ 248972 , 82 }
2998 :{ 249055 , 83 }
2999 :{ 249139 , 87 }
3000 :{ 249227 , 88 }
3001 :{ 249316 , 87 }
3002 :{ 249404 , 81 }
3003 :{ 249486 , 78 }
3004 :{ 249565 , 76 }
3005 :{ 249642 , 73 }
3006 :{ 249716 , 81 }
3007 :{ 249798 , 84 }
3008 :{ 249883 , 88 }
3009 :{ 249972 , 83 }
3010 :{ 250056 , 82 }
3011 :{ 250139 , 79 }
3012 :{ 250219 , 84 }
3013 :{ 250304 , 83 }
3014 :{ 250388 , 75 }
3015 :{ 250464 , 83 }
3016 :{ 250548 , 78 }
3017 :{ 250627 , 85 }
3018 :{ 250713 , 91 }
3019 :{ 250805 , 86 }
3020 :{ 250892 , 78 }
3021 :{ 250971 , 78 }
3022 :{ 251050 , 82 }
3023 :{ 251133 , 80 }
3024 :{ 251214 , 80 }
3025 :{ 251295 , 85 }
3026 :{ 251381 , 85 }
3027 :{ 251467 , 86 }
3028 :{ 251554 , 77 }
3029 :{ 251632 , 77 }
3030 :{ 251710 , 83 }
3031 :{ 251794 , 81 }
3032 :{ 251876 , 88 }
3033 :{ 251965 , 81 }
3034 :{ 252047 , 77 }
3035 :{ 252125 , 81 }
3036 :{ 252207 , 80 }
3037 :{ 252288 , 84 }
3038 :{ 252373 , 82 }
3039 :{ 252456 , 82 }
3040 :{ 252539 , 82 }
3041 :{ 252622 , 82 }
3042 :{ 252705 , 66 }
3043 :{ 252772 , 86 }
3044 :{ 252859 , 87 }
3045 :{ 252947 , 80 }
3046 :{ 253028 , 71 }
3047 :{ 253100 , 80 }
3048 :{ 253181 , 90 }
3049 :{ 253272 , 69 }
3050 :{ 253342 , 76 }
3051 :{ 253419 , 77 }
3052 :{ 253497 , 77 }
3053 :{ 253575 , 72 }
3054 :{ 253648 , 87 }
3055 :{ 253736 , 73 }
3056 :{ 253810 , 80 }
3057 :{ 253891 , 82 }
3058 :{ 253974 , 89 }
3059 :{ 254064 , 89 }
3060 :{ 254154 , 84 }
3061 :{ 254239 , 88 }
3062 :{ 254328 , 91 }
3063 :{ 254420 , 92 }
3064 :{ 254513 , 76 }
3065 :{ 254590 , 82 }
3066 :{ 254673 , 89 }
3067 :{ 254763 , 83 }
3068 :{ 254847 , 81 }
3069 :{ 254929 , 80 }
3070 :{ 255010 , 68 }
3071 :{ 255079 , 78 }
3072 :{ 255158 , 88 }
3073 :{ 255247 , 85 }
3074 :{ 255333 , 82 }
3075 :{ 255416 , 79 }
3076 :{ 255496 , 84 }
3077 :{ 255581 , 85 }
3078 :{ 255667 , 76 }
3079 :{ 255744 , 82 }
3080 :{ 255827 , 77 }
3081 :{ 255905 , 88 }
3082 :{ 255994 , 80 }
3083 :{ 256075 , 80 }
3084 :{ 256156 , 80 }
3085 :{ 256237 , 87 }
3086 :{ 256325 , 91 }
3087 :{ 256417 , 88 }
3088 :{ 256506 , 90 }
3089 :{ 256597 , 85 }
3090 :{ 256683 , 86 }
3091 :{ 256770 , 89 }
3092 :{ 256860 , 91 }
3093 :{ 256952 , 80 }
3094 :{ 257033 , 84 }
3095 :{ 257118 , 92 }
3096 :{ 257211 , 89 }
3097 :{ 257301 , 87 }
3098 :{ 257389 , 89 }
3099 :{ 257479 , 83 }
3100 :{ 257563 , 89 }
3101 :{ 257653 , 77 }
3102 :{ 257731 , 75 }
3103 :{ 257807 , 83 }
3104 :{ 257891 , 79 }
3105 :{ 257971 , 86 }
3106 :{ 258058 , 92 }
3107 :{ 258151 , 84 }
3108 :{ 258236 , 81 }
3109 :{ 258318 , 78 }
3110 :{ 258397 , 77 }
3111 :{ 258475 , 88 }
3112 :{ 258564 , 83 }
3113 :{ 258648 , 81 }
3114 :{ 258730 , 81 }
3115 :{ 258812 , 83 }
3116 :{ 258896 , 91 }
3117 :{ 258988 , 83 }
3118 :{ 259072 , 77 }
3119 :{ 259150 , 91 }
3120 :{ 259242 , 75 }
3121 :{ 259318 , 90 }
3122 :{ 259409 , 89 }
3123 :{ 259499 , 88 }
3124 :{ 259588 , 84 }
3125 :{ 259673 , 89 }
3126 :{ 259763 , 92 }
3127 :{ 259856 , 87 }
3128 :{ 259944 , 84 }
3129 :{ 260029 , 81 }
3130 :{ 260111 , 89 }
3131 :{ 260201 , 81 }
3132 :{ 260283 , 78 }
3133 :{ 260362 , 82 }
3134 :{ 260445 , 75 }
3135 :{ 260521 , 86 }
3136 :{ 260608 , 87 }
3137 :{ 260696 , 90 }
3138 :{ 260787 , 89 }
3139 :{ 260877 , 92 }
3140 :{ 260970 , 87 }
3141 :{ 261058 , 89 }
3142 :{ 261148 , 84 }
3143 :{ 261233 , 91 }
3144 :{ 261325 , 75 }
3145 :{ 261401 , 81 }
3146 :{ 261483 , 78 }
3147 :{ 261562 , 89 }
3148 :{ 261652 , 84 }
3149 :{ 261737 , 80 }
3150 :{ 261818 , 87 }
3151 :{ 261906 , 74 }
3152 :{ 261981 , 85 }
3153 :{ 262067 , 91 }
3154 :{ 262159 , 78 }
3155 :{ 262238 , 79 }
3156 :{ 262318 , 80 }
3157 :{ 262399 , 91 }
3158 :{ 262491 , 77 }
3159 :{ 262569 , 74 }
3160 :{ 262644 , 84 }
3161 :{ 262729 , 84 }
3162 :{ 262814 , 76 }
3163 :{ 262891 , 79 }
3164 :{ 262971 , 84 }
3165 :{ 263056 , 76 }
3166 :{ 263133 , 76 }
3167 :{ 263210 , 76 }
3168 :{ 263287 , 76 }
3169 :{ 263364 , 74 }
3170 :{ 263439 , 74 }
3171 :{ 263514 , 93 }
3172 :{ 263608 , 90 }
3173 :{ 263699 , 87 }
3174 :{ 263787 , 80 }
3175 :{ 263868 , 80 }
3176 :{ 263949 , 82 }
3177 :{ 264032 , 89 }
3178 :{ 264122 , 80 }
3179 :{ 264203 , 81 }
3180 :{ 264285 , 81 }
3181 :{ 264367 , 89 }
3182 :{ 264457 , 88 }
3183 :{ 264546 , 85 }
3184 :{ 264632 , 81 }
3185 :{ 264714 , 75 }
3186 :{ 264790 , 84 }
3187 :{ 264875 , 87 }
3188 :{ 264963 , 87 }
3189 :{ 265051 , 91 }
3190 :{ 265143 , 74 }
3191 :{ 265218 , 78 }
3192 :{ 265297 , 79 }
3193 :{ 265377 , 91 }
3194 :{ 265469 , 75 }
3195 :{ 265545 , 87 }
3196 :{ 265633 , 82 }
3197 :{ 265716 , 75 }
3198 :{ 265792 , 86 }
3199 :{ 265879 , 87 }
3200 :{ 265967 , 90 }
3201 :{ 266058 , 89 }
3202 :{ 266148 , 88 }
3203 :{ 266237 , 84 }
3204 :{ 266322 , 89 }
3205 :{ 266412 , 92 }
3206 :{ 266505 , 87 }
3207 :{ 266593 , 84 }
3208 :{ 266678 , 89 }
3209 :{ 266768 , 81 }
3210 :{ 266850 , 78 }
3211 :{ 266929 , 78 }
3212 :{ 267008 , 85 }
3213 :{ 267094 , 81 }
3214 :{ 267176 , 78 }
3215 :{ 267255 , 75 }
3216 :{ 267331 , 79 }
3217 :{ 267411 , 73 }
3218 :{ 267485 , 91 }
3219 :{ 267577 , 91 }
3220 :{ 267669 , 84 }
3221 :{ 267754 , 87 }
3222 :{ 267842 , 79 }
3223 :{ 267922 , 76 }
3224 :{ 267999 , 75 }
3225 :{ 268075 , 91 }
3226 :{ 268167 , 75 }
3227 :{ 268243 , 87 }
3228 :{ 268331 , 82 }
3229 :{ 268414 , 75 }
3230 :{ 268490 , 86 }
3231 :{ 268577 , 87 }
3232 :{ 268665 , 90 }
3233 :{ 268756 , 89 }
3234 :{ 268846 , 88 }
3235 :{ 268935 , 84 }
3236 :{ 269020 , 89 }
3237 :{ 269110 , 92 }
3238 :{ 269203 , 87 }
3239 :{ 269291 , 89 }
3240 :{ 269381 , 81 }
3241 :{ 269463 , 79 }
3242 :{ 269543 , 89 }
3243 :{ 269633 , 75 }
3244 :{ 269709 , 81 }
3245 :{ 269791 , 84 }
3246 :{ 269876 , 89 }
3247 :{ 269966 , 77 }
3248 :{ 270044 , 91 }
3249 :{ 270136 , 79 }
3250 :{ 270216 , 76 }
3251 :{ 270293 , 74 }
3252 :{ 270368 , 84 }
3253 :{ 270453 , 89 }
3254 :{ 270543 , 84 }
3255 :{ 270628 , 78 }
3256 :{ 270707 , 87 }
3257 :{ 270795 , 81 }
3258 :{ 270877 , 78 }
3259 :{ 270956 , 88 }
3260 :{ 271045 , 91 }
3261 :{ 271137 , 78 }
3262 :{ 271216 , 84 }
3263 :{ 271301 , 83 }
3264 :{ 271385 , 87 }
3265 :{ 271473 , 86 }
3266 :{ 271560 , 78 }
3267 :{ 271639 , 75 }
3268 :{ 271715 , 89 }
3269 :{ 271805 , 81 }
3270 :{ 271887 , 86 }
3271 :{ 271974 , 82 }
3272 :{ 272057 , 82 }
3273 :{ 272140 , 78 }
3274 :{ 272219 , 71 }
3275 :{ 272291 , 80 }
3276 :{ 272372 , 81 }
3277 :{ 272454 , 89 }
3278 :{ 272544 , 92 }
3279 :{ 272637 , 79 }
3280 :{ 272717 , 83 }
3281 :{ 272801 , 93 }
3282 :{ 272895 , 84 }
3283 :{ 272980 , 93 }
3284 :{ 273074 , 86 }
3285 :{ 273161 , 82 }
3286 :{ 273244 , 83 }
3287 :{ 273328 , 88 }
3288 :{ 273417 , 78 }
3289 :{ 273496 , 79 }
3290 :{ 273576 , 80 }
3291 :{ 273657 , 92 }
3292 :{ 273750 , 80 }
3293 :{ 273831 , 80 }
3294 :{ 273912 , 87 }
3295 :{ 274000 , 87 }
3296 :{ 274088 , 87 }
3297 :{ 274176 , 80 }
3298 :{ 274257 , 91 }
3299 :{ 274349 , 86 }
3300 :{ 274436 , 93 }
3301 :{ 274530 , 91 }
3302 :{ 274622 , 93 }
3303 :{ 274716 , 89 }
3304 :{ 274806 , 82 }
3305 :{ 274889 , 80 }
3306 :{ 274970 , 90 }
3307 :{ 275061 , 86 }
3308 :{ 275148 , 90 }
3309 :{ 275239 , 93 }
3310 :{ 275333 , 86 }
3311 :{ 275420 , 80 }
3312 :{ 275501 , 87 }
3313 :{ 275589 , 91 }
3314 :{ 275681 , 84 }
3315 :{ 275766 , 81 }
3316 :{ 275848 , 80 }
3317 :{ 275929 , 80 }
3318 :{ 276010 , 84 }
3319 :{ 276095 , 80 }
3320 :{ 276176 , 80 }
3321 :{ 276257 , 85 }
3322 :{ 276343 , 85 }
3323 :{ 276429 , 89 }
3324 :{ 276519 , 88 }
3325 :{ 276608 , 74 }
3326 :{ 276683 , 72 }
3327 :{ 276756 , 76 }
3328 :{ 276833 , 92 }
3329 :{ 276926 , 74 }
3330 :{ 277001 , 81 }
3331 :{ 277083 , 86 }
3332 :{ 277170 , 77 }
3333 :{ 277248 , 76 }
3334 :{ 277325 , 84 }
3335 :{ 277410 , 85 }
3336 :{ 277496 , 85 }
3337 :{ 277582 , 92 }
3338 :{ 277675 , 85 }
3339 :{ 277761 , 79 }
3340 :{ 277841 , 81 }
3341 :{ 277923 , 81 }
3342 :{ 278005 , 87 }
3343 :{ 278093 , 86 }
3344 :{ 278180 , 86 }
3345 :{ 278267 , 78 }
3346 :{ 278346 , 89 }
3347 :{ 278436 , 77 }
3348 :{ 278514 , 80 }
3349 :{ 278595 , 80 }
3350 :{ 278676 , 81 }
3351 :{ 278758 , 77 }
3352 :{ 278836 , 76 }
3353 :{ 278913 , 76 }
3354 :{ 278990 , 74 }
3355 :{ 279065 , 86 }
3356 :{ 279152 , 81 }
3357 :{ 279234 , 84 }
3358 :{ 279319 , 89 }
3359 :{ 279409 , 87 }
3360 :{ 279497 , 89 }
3361 :{ 279587 , 86 }
3362 :{ 279674 , 93 }
3363 :{ 279768 , 92 }
3364 :{ 279861 , 93 }
3365 :{ 279955 , 93 }
3366 :{ 280049 , 92 }
3367 :{ 280142 , 91 }
3368 :{ 280234 , 75 }
3369 :{ 280310 , 76 }
3370 :{ 280387 , 86 }
3371 :{ 280474 , 88 }
3372 :{ 280563 , 93 }
3373 :{ 280657 , 88 }
3374 :{ 280746 , 91 }
3375 :{ 280838 , 80 }
3376 :{ 280919 , 84 }
3377 :{ 281004 , 83 }
3378 :{ 281088 , 80 }
3379 :{ 281169 , 90 }
3380 :{ 281260 , 91 }
3381 :{ 281352 , 89 }
3382 :{ 281442 , 83 }
3383 :{ 281526 , 80 }
3384 :{ 281607 , 81 }
3385 :{ 281689 , 82 }
3386 :{ 281772 , 74 }
3387 :{ 281847 , 88 }
3388 :{ 281936 , 87 }
3389 :{ 282024 , 83 }
3390 :{ 282108 , 84 }
3391 :{ 282193 , 83 }
3392 :{ 282277 , 87 }
3393 :{ 282365 , 89 }
3394 :{ 282455 , 86 }
3395 :{ 282542 , 86 }
3396 :{ 282629 , 87 }
3397 :{ 282717 , 87 }
3398 :{ 282805 , 89 }
3399 :{ 282895 , 92 }
3400 :{ 282988 , 89 }
3401 :{ 283078 , 82 }
3402 :{ 283161 , 86 }
3403 :{ 283248 , 86 }
3404 :{ 283335 , 78 }
3405 :{ 283414 , 84 }
3406 :{ 283499 , 81 }
3407 :{ 283581 , 80 }
3408 :{ 283662 , 80 }
3409 :{ 283743 , 74 }
3410 :{ 283818 , 90 }
3411 :{ 283909 , 91 }
3412 :{ 284001 , 87 }
3413 :{ 284089 , 88 }
3414 :{ 284178 , 87 }
3415 :{ 284266 , 87 }
3416 :{ 284354 , 77 }
3417 :{ 284432 , 76 }
3418 :{ 284509 , 90 }
3419 :{ 284600 , 84 }
3420 :{ 284685 , 81 }
3421 :{ 284767 , 80 }
3422 :{ 284848 , 82 }
3423 :{ 284931 , 89 }
3424 :{ 285021 , 90 }
3425 :{ 285112 , 81 }
3426 :{ 285194 , 92 }
3427 :{ 285287 , 76 }
3428 :{ 285364 , 88 }
3429 :{ 285453 , 83 }
3430 :{ 285537 , 76 }
3431 :{ 285614 , 87 }
3432 :{ 285702 , 88 }
3433 :{ 285791 , 91 }
3434 :{ 285883 , 90 }
3435 :{ 285974 , 89 }
3436 :{ 286064 , 85 }
3437 :{ 286150 , 90 }
3438 :{ 286241 , 93 }
3439 :{ 286335 , 88 }
3440 :{ 286424 , 85 }
3441 :{ 286510 , 90 }
3442 :{ 286601 , 82 }
3443 :{ 286684 , 79 }
3444 :{ 286764 , 92 }
3445 :{ 286857 , 76 }
3446 :{ 286934 , 88 }
3447 :{ 287023 , 83 }
3448 :{ 287107 , 76 }
3449 :{ 287184 , 87 }
3450 :{ 287272 , 88 }
3451 :{ 287361 , 91 }
3452 :{ 287453 , 90 }
3453 :{ 287544 , 89 }
3454 :{ 287634 , 85 }
3455 :{ 287720 , 90 }
3456 :{ 287811 , 93 }
3457 :{ 287905 , 88 }
3458 :{ 287994 , 85 }
3459 :{ 288080 , 90 }
3460 :{ 288171 , 82 }
3461 :{ 288254 , 79 }
3462 :{ 288334 , 80 }
